date,Appliances,ae_flag,ae_cat,ae_score,if_flag,if_cat,if_score,svm_flag,svm_cat,svm_score,concordance
2016-01-13 00:00:00,50,0,normal,0.012529071,0,normal,0.4301854450217536,0,normal,-0.7610801337813076,normal
2016-01-13 00:10:00,30,0,normal,0.013700918,0,normal,0.4253463777411898,0,normal,-0.795600596198367,normal
2016-01-13 00:20:00,20,0,normal,0.016289428,0,normal,0.4333981691135597,0,normal,-0.7723213444411303,normal
2016-01-13 00:30:00,30,0,normal,0.013811916,0,normal,0.4207791664249821,0,normal,-0.7592336221021383,normal
2016-01-13 00:40:00,20,0,normal,0.014608661,0,normal,0.4219011452605491,0,normal,-0.7419532972492646,normal
2016-01-13 00:50:00,40,0,normal,0.01600738,0,normal,0.4207616624454466,0,normal,-0.7479109582525911,normal
2016-01-13 01:00:00,50,0,normal,0.012773211,0,normal,0.4141403308131032,0,normal,-0.8097670205371947,normal
2016-01-13 01:10:00,60,0,normal,0.013033194,0,normal,0.4094283730735963,0,normal,-0.8409654391632686,normal
2016-01-13 01:20:00,50,0,normal,0.009346143,0,normal,0.4039778917363284,0,normal,-0.8751277037335403,normal
2016-01-13 01:30:00,40,0,normal,0.0075910133,0,normal,0.4073481489915342,0,normal,-0.6769008662292477,normal
2016-01-13 01:40:00,40,0,normal,0.0070708035,0,normal,0.3963496229002183,0,normal,-0.7807888479189258,normal
2016-01-13 01:50:00,50,0,normal,0.007878733,0,normal,0.4032120191599417,0,normal,-0.8440487512507937,normal
2016-01-13 02:00:00,40,0,normal,0.00875981,0,normal,0.4086189372578991,0,normal,-0.8422397101208303,normal
2016-01-13 02:10:00,40,0,normal,0.011343216,0,normal,0.4129658236976134,0,normal,-0.7969104377914364,normal
2016-01-13 02:20:00,50,0,normal,0.012347016,0,normal,0.4020250569794444,0,normal,-0.8353952135847955,normal
2016-01-13 02:30:00,50,0,normal,0.008042751,0,normal,0.3920042574602562,0,normal,-0.8508951830305906,normal
2016-01-13 02:40:00,50,0,normal,0.008582538,0,normal,0.4004505340851496,0,normal,-0.8308670796174802,normal
2016-01-13 02:50:00,40,0,normal,0.012280148,0,normal,0.4026727145782848,0,normal,-0.6650930787683536,normal
2016-01-13 03:00:00,30,0,normal,0.011752808,0,normal,0.4012845763378707,0,normal,-0.6511770287120331,normal
2016-01-13 03:10:00,20,0,normal,0.013033951,0,normal,0.4109755183976379,0,normal,-0.682919657937902,normal
2016-01-13 03:20:00,20,0,normal,0.0136709465,0,normal,0.4049361453218174,0,normal,-0.7188322304343451,normal
2016-01-13 03:30:00,20,0,normal,0.012868301,0,normal,0.3961544259159938,0,normal,-0.7413587946570313,normal
2016-01-13 03:40:00,50,0,normal,0.0172455,0,normal,0.4019004097679179,0,normal,-0.8507011651512062,normal
2016-01-13 03:50:00,50,0,normal,0.017082928,0,normal,0.4034675828666999,0,normal,-0.8446832550577152,normal
2016-01-13 04:00:00,50,0,normal,0.013558502,0,normal,0.3968278172066877,0,normal,-0.8364471346481126,normal
2016-01-13 04:10:00,40,0,normal,0.014947915,0,normal,0.3995694070908865,0,normal,-0.7992538280454486,normal
2016-01-13 04:20:00,40,0,normal,0.015376994,0,normal,0.4055235157706762,0,normal,-0.8168518847922821,normal
2016-01-13 04:30:00,50,0,normal,0.01305637,0,normal,0.3981737989446243,0,normal,-0.7306979343663054,normal
2016-01-13 04:40:00,40,0,normal,0.012701534,0,normal,0.4071348832168638,0,normal,-0.796640145745251,normal
2016-01-13 04:50:00,50,0,normal,0.010413945,0,normal,0.4010868905928875,0,normal,-0.899255970442173,normal
2016-01-13 05:00:00,50,0,normal,0.00972384,0,normal,0.4007964462904551,0,normal,-0.8653767645801127,normal
2016-01-13 05:10:00,50,0,normal,0.012325221,0,normal,0.4023678018025219,0,normal,-0.8177485999384135,normal
2016-01-13 05:20:00,40,0,normal,0.012132137,0,normal,0.4126050569208903,0,normal,-0.7794044018630844,normal
2016-01-13 05:30:00,40,0,normal,0.010249997,0,normal,0.4073521494966077,0,normal,-0.6799490215110007,normal
2016-01-13 05:40:00,50,0,normal,0.011263304,0,normal,0.4019905411510154,0,normal,-0.8067190095145254,normal
2016-01-13 05:50:00,20,0,normal,0.013095797,0,normal,0.4108415510365671,0,normal,-0.7174864810536641,normal
2016-01-13 06:00:00,20,0,normal,0.018738646,0,normal,0.4108548925941642,0,normal,-0.7747920526307359,normal
2016-01-13 06:10:00,50,0,normal,0.015591015,0,normal,0.4120501775181763,0,normal,-0.8439792114610236,normal
2016-01-13 06:20:00,30,1,low,0.028082687,0,normal,0.4687866586438534,0,normal,-0.2422066940019578,ae_only
2016-01-13 06:30:00,50,0,normal,0.025710844,0,normal,0.4601928444487867,0,normal,-0.535764767380355,normal
2016-01-13 06:40:00,50,1,mid,0.034037087,0,normal,0.4697899744460684,0,normal,-0.6316588722717031,ae_only
2016-01-13 06:50:00,200,1,low,0.029599378,0,normal,0.4801459350389586,0,normal,-0.6124181367435519,ae_only
2016-01-13 07:00:00,110,0,normal,0.026309019,0,normal,0.4836184545548561,0,normal,-0.468107179365091,normal
2016-01-13 07:10:00,80,0,normal,0.020706825,0,normal,0.467756109761776,0,normal,-0.7890437747801964,normal
2016-01-13 07:20:00,50,0,normal,0.013008864,0,normal,0.4481069378271768,0,normal,-0.88623445544956,normal
2016-01-13 07:30:00,50,0,normal,0.011840063,0,normal,0.4270482373981747,0,normal,-0.9873201915431128,normal
2016-01-13 07:40:00,50,0,normal,0.009972017,0,normal,0.4273969732587401,0,normal,-0.980945834753298,normal
2016-01-13 07:50:00,40,0,normal,0.009649938,0,normal,0.4232856582347418,0,normal,-0.8465621621164852,normal
2016-01-13 08:00:00,40,0,normal,0.008030482,0,normal,0.4188421819025573,0,normal,-0.7962081868776301,normal
2016-01-13 08:10:00,30,0,normal,0.009778047,0,normal,0.421308343105798,0,normal,-0.8139368952434585,normal
2016-01-13 08:20:00,180,0,normal,0.01627375,1,low,0.4918813003001625,0,normal,-0.4174335834581388,if_only
2016-01-13 08:30:00,350,0,normal,0.020301608,1,mid,0.5102990186697499,0,low,-0.1500174823958862,if_only
2016-01-13 08:40:00,350,0,normal,0.016172804,1,low,0.4981212211337304,0,low,-0.1095314811123806,if_only
2016-01-13 08:50:00,300,0,normal,0.015418698,1,low,0.4973253785077123,0,normal,-0.4148799440821842,if_only
2016-01-13 09:00:00,400,0,normal,0.014275287,0,normal,0.4848206289699167,0,low,-0.0630351419035539,normal
2016-01-13 09:10:00,390,0,normal,0.013741165,0,normal,0.4853819368144448,0,low,-0.1123424175876406,normal
2016-01-13 09:20:00,290,0,normal,0.014480391,0,normal,0.4795697421986123,0,normal,-0.5514954502293825,normal
2016-01-13 09:30:00,60,0,normal,0.022261117,0,normal,0.4849546324863656,0,low,-0.0290570113071142,normal
2016-01-13 09:40:00,70,0,normal,0.01926371,0,normal,0.4618875138737878,0,normal,-0.3288985943683962,normal
2016-01-13 09:50:00,110,0,normal,0.016910097,0,normal,0.4635842556464536,0,normal,-0.3010960028938838,normal
2016-01-13 10:00:00,90,0,normal,0.023145292,0,normal,0.4579739166624914,0,normal,-0.5054658063035253,normal
2016-01-13 10:10:00,60,0,normal,0.018376485,0,normal,0.462384732473851,0,normal,-0.720863812478401,normal
2016-01-13 10:20:00,70,0,normal,0.015560104,0,normal,0.449415747799611,0,normal,-0.4598861748106952,normal
2016-01-13 10:30:00,80,0,normal,0.016597673,0,normal,0.461645592816982,0,normal,-0.6563000914320851,normal
2016-01-13 10:40:00,60,0,normal,0.01786356,0,normal,0.4707259921578706,0,normal,-0.5438548113630739,normal
2016-01-13 10:50:00,40,0,normal,0.015435288,0,normal,0.464607779804411,0,normal,-0.3797585491256898,normal
2016-01-13 11:00:00,30,0,normal,0.014534823,0,normal,0.4594203985127469,0,normal,-0.7395232909435046,normal
2016-01-13 11:10:00,70,0,normal,0.012999171,0,normal,0.4595022805917563,0,normal,-0.3538028459028206,normal
2016-01-13 11:20:00,50,0,normal,0.014779391,0,normal,0.4632666978810107,0,normal,-0.7820374853766445,normal
2016-01-13 11:30:00,80,0,normal,0.012251325,0,normal,0.4552117408551752,0,normal,-0.8144358104119187,normal
2016-01-13 11:40:00,80,0,normal,0.012990854,0,normal,0.4503307824573306,0,normal,-0.585952454709501,normal
2016-01-13 11:50:00,50,0,normal,0.017489186,0,normal,0.4581007551585774,0,normal,-0.6238561447142952,normal
2016-01-13 12:00:00,40,0,normal,0.017454587,0,normal,0.4425569521306997,0,normal,-0.6719832684175617,normal
2016-01-13 12:10:00,50,0,normal,0.018807855,0,normal,0.4385788931722324,0,normal,-0.5322230425132417,normal
2016-01-13 12:20:00,40,0,normal,0.013371914,0,normal,0.4367073748578729,0,normal,-0.5915039893087435,normal
2016-01-13 12:30:00,40,0,normal,0.012051394,0,normal,0.4363806247716048,0,normal,-0.7143809024010024,normal
2016-01-13 12:40:00,50,0,normal,0.013032208,0,normal,0.4299697347981565,0,normal,-0.6827172669201893,normal
2016-01-13 12:50:00,30,0,normal,0.013100704,0,normal,0.4229885018874361,0,normal,-0.7649552064596745,normal
2016-01-13 13:00:00,30,0,normal,0.0126147,0,normal,0.4295701307248245,0,normal,-0.6338310468398591,normal
2016-01-13 13:10:00,20,0,normal,0.011411325,0,normal,0.4282730752025973,0,normal,-0.6779766953242949,normal
2016-01-13 13:20:00,20,0,normal,0.010261067,0,normal,0.4259865957787629,0,normal,-0.706578525167094,normal
2016-01-13 13:30:00,50,0,normal,0.009163882,0,normal,0.4211901947468486,0,normal,-0.7056167395961221,normal
2016-01-13 13:40:00,40,0,normal,0.008290287,0,normal,0.423193247127633,0,normal,-0.7665916238002122,normal
2016-01-13 13:50:00,50,0,normal,0.011053561,0,normal,0.4223843431754663,0,normal,-0.7759478589052695,normal
2016-01-13 14:00:00,40,0,normal,0.012645647,0,normal,0.4113233923176648,0,normal,-0.7878396378348675,normal
2016-01-13 14:10:00,60,0,normal,0.011105005,0,normal,0.4181575812189247,0,normal,-0.7686701748400759,normal
2016-01-13 14:20:00,40,0,normal,0.012647872,0,normal,0.416384285761802,0,normal,-0.6579363696560281,normal
2016-01-13 14:30:00,40,0,normal,0.010384799,0,normal,0.4142102871214833,0,normal,-0.8140449856939826,normal
2016-01-13 14:40:00,50,0,normal,0.01181374,0,normal,0.4186989946070156,0,normal,-0.7957154391279666,normal
