timestamp,split,Appliances,anomaly_raw_score,anomaly_severity,anomaly_flag,anomaly_category
2016-01-12 09:00:00,train,50,0.4168234967184644,0.34459459459459457,0,normal
2016-01-12 09:10:00,train,60,0.41479171720285113,0.3126997965707643,0,normal
2016-01-12 09:20:00,train,50,0.4120447884362272,0.27106945655332754,0,normal
2016-01-12 09:30:00,train,30,0.41073487639524414,0.2521795989537925,0,normal
2016-01-12 09:40:00,train,40,0.4111313153359807,0.2574106364428945,0,normal
2016-01-12 09:50:00,train,30,0.4137381271726532,0.2977332170880558,0,normal
2016-01-12 10:00:00,train,260,0.4386637166089755,0.6333188026736414,0,normal
2016-01-12 10:10:00,train,500,0.4626361535272578,0.8333333333333334,0,normal
2016-01-12 10:20:00,train,450,0.4598254154336185,0.8162598081952921,0,normal
2016-01-12 10:30:00,train,50,0.43336031304095995,0.576721883173496,0,normal
2016-01-12 10:40:00,train,60,0.42553302487830963,0.47667829119442023,0,normal
2016-01-12 10:50:00,train,60,0.4226563645494618,0.43780877651845396,0,normal
2016-01-12 11:00:00,train,50,0.42790389973819476,0.5116971810520198,0,normal
2016-01-12 11:10:00,train,50,0.43448870597080086,0.5897994768962511,0,normal
2016-01-12 11:20:00,train,50,0.4278508217579708,0.5108253414705027,0,normal
2016-01-12 11:30:00,train,60,0.4259583858958209,0.48270851496657946,0,normal
2016-01-12 11:40:00,train,60,0.4218137156158549,0.42436791630340015,0,normal
2016-01-12 11:50:00,train,60,0.4233715672845414,0.4487794245858762,0,normal
2016-01-12 12:00:00,train,60,0.4238247049554618,0.454664341761116,0,normal
2016-01-12 12:10:00,train,190,0.44667377693337,0.7110578320255739,0,normal
2016-01-12 12:20:00,train,220,0.43493176879664325,0.594449287997675,0,normal
2016-01-12 12:30:00,train,170,0.42999517416910843,0.5359633827375763,0,normal
2016-01-12 12:40:00,train,390,0.46534260129310984,0.8504068584713746,0,normal
2016-01-12 12:50:00,train,90,0.4292665778847584,0.5268817204301075,0,normal
2016-01-12 13:00:00,train,60,0.42355605384195294,0.4513949433304272,0,normal
2016-01-12 13:10:00,train,290,0.4367278693385307,0.6135571054925893,0,normal
2016-01-12 13:20:00,train,130,0.41775457995104653,0.36072362685265913,0,normal
2016-01-12 13:30:00,train,140,0.4173991551573383,0.3541848299912816,0,normal
2016-01-12 13:40:00,train,240,0.42922099831173544,0.52615518744551,0,normal
2016-01-12 13:50:00,train,50,0.41743951236211263,0.35469340308049985,0,normal
2016-01-12 14:00:00,train,60,0.40912916949389966,0.227332170880558,0,normal
2016-01-12 14:10:00,train,60,0.4119154265591086,0.26888985759953504,0,normal
2016-01-12 14:20:00,train,60,0.40899897768764065,0.22537053182214473,0,normal
2016-01-12 14:30:00,train,370,0.4543214629437561,0.774702121476315,0,normal
2016-01-12 14:40:00,train,200,0.42302043094396524,0.44347573379831445,0,normal
2016-01-12 14:50:00,train,70,0.4107573313860758,0.2524702121476315,0,normal
2016-01-12 15:00:00,train,50,0.40485989184266374,0.1709532112757919,0,normal
2016-01-12 15:10:00,train,40,0.40672148190263385,0.19492879976750946,0,normal
2016-01-12 15:20:00,train,40,0.4076017305366006,0.20793374019180472,0,normal
2016-01-12 15:30:00,train,30,0.4080264906665872,0.2140366172624237,0,normal
2016-01-12 15:40:00,train,30,0.4065989229140449,0.19303981400755593,0,normal
2016-01-12 15:50:00,train,30,0.4150112139898523,0.31567858180761404,0,normal
2016-01-12 16:00:00,train,30,0.4265486321437741,0.49251671025864574,0,normal
2016-01-12 16:10:00,train,40,0.4231581169923906,0.4452194129613484,0,normal
2016-01-12 16:20:00,train,50,0.4171948883293051,0.3509880848590526,0,normal
2016-01-12 16:30:00,train,40,0.41209750326855166,0.2722319093286835,0,normal
2016-01-12 16:40:00,train,40,0.41045015466750456,0.24687590816623076,0,normal
2016-01-12 16:50:00,train,40,0.4097594331283004,0.2382301656495205,0,normal
2016-01-12 17:00:00,train,60,0.4145643792180152,0.3098663179308341,0,normal
2016-01-12 17:10:00,train,60,0.4120735671162595,0.27165068294100553,0,normal
2016-01-12 17:20:00,train,210,0.4293371382555148,0.5279715199070038,0,normal
2016-01-12 17:30:00,train,380,0.45358270272016205,0.7685265911072363,0,normal
2016-01-12 17:40:00,train,370,0.4562316378655236,0.7887968613775065,0,normal
2016-01-12 17:50:00,train,230,0.4407217411592646,0.6547515257192676,0,normal
2016-01-12 18:00:00,train,80,0.4476739904152758,0.7198488811392038,0,normal
2016-01-12 18:10:00,train,90,0.43459414174218663,0.5911072362685266,0,normal
2016-01-12 18:20:00,train,70,0.4254457433017258,0.475588491717524,0,normal
2016-01-12 18:30:00,train,40,0.4335586204404402,0.5797733217088056,0,normal
2016-01-12 18:40:00,train,40,0.44275829214312473,0.6756756756756757,0,normal
2016-01-12 18:50:00,train,30,0.43332579400490184,0.5762133100842778,0,normal
2016-01-12 19:00:00,train,50,0.42852802992447914,0.518308631211857,0,normal
2016-01-12 19:10:00,train,50,0.4178884793416373,0.3634117988956699,0,normal
2016-01-12 19:20:00,train,60,0.41191086765704527,0.26881720430107525,0,normal
2016-01-12 19:30:00,train,50,0.41169277545534944,0.26540249927346704,0,normal
2016-01-12 19:40:00,train,60,0.4100642586751865,0.24266201685556524,0,normal
2016-01-12 19:50:00,train,60,0.4048919484695339,0.17138913106655043,0,normal
2016-01-12 20:00:00,train,60,0.40372936272796917,0.1555507120023249,0,normal
2016-01-12 20:10:00,train,50,0.3968375111121719,0.07011043301365882,0,normal
2016-01-12 20:20:00,train,50,0.4055521450555343,0.17996222028480094,0,normal
2016-01-12 20:30:00,train,50,0.3992908859405826,0.0964835803545481,0,normal
2016-01-12 20:40:00,train,50,0.40367272582505404,0.15446091252542865,0,normal
2016-01-12 20:50:00,train,50,0.40496061708654013,0.17226097064806742,0,normal
2016-01-12 21:00:00,train,60,0.4122436272770903,0.274702121476315,0,normal
2016-01-12 21:10:00,train,60,0.41004786524958997,0.24215344376634698,0,normal
2016-01-12 21:20:00,train,40,0.40603437418777094,0.1857018308631212,0,normal
2016-01-12 21:30:00,train,30,0.4037781039024393,0.15620459168846265,0,normal
2016-01-12 21:40:00,train,30,0.41341746236429205,0.29141238012205756,0,normal
2016-01-12 21:50:00,train,30,0.4087188783784995,0.22246439988375472,0,normal
2016-01-12 22:00:00,train,40,0.4035899555825179,0.1532258064516129,0,normal
2016-01-12 22:10:00,train,50,0.4164987298712775,0.3384917175239756,0,normal
2016-01-12 22:20:00,train,50,0.41324934088071436,0.28923278116826506,0,normal
2016-01-12 22:30:00,train,50,0.4166399989648438,0.34132519616390583,0,normal
2016-01-12 22:40:00,train,40,0.4180412929684656,0.36602731764022084,0,normal
2016-01-12 22:50:00,train,50,0.4151717969934769,0.3180761406567858,0,normal
2016-01-12 23:00:00,train,40,0.40625942212069,0.18839000290613195,0,normal
2016-01-12 23:10:00,train,40,0.40980749824796703,0.23881139203719848,0,normal
2016-01-12 23:20:00,train,40,0.41098712239623436,0.2550857308921825,0,normal
2016-01-12 23:30:00,train,40,0.4062172585891777,0.18795408311537343,0,normal
2016-01-12 23:40:00,train,50,0.4074622411070399,0.2053182214472537,0,normal
2016-01-12 23:50:00,train,50,0.4110054867984874,0.25523103748910203,0,normal
2016-01-13 00:00:00,train,50,0.4048935148120068,0.17146178436501017,0,normal
2016-01-13 00:10:00,train,30,0.41576736612981524,0.3280296425457716,0,normal
2016-01-13 00:20:00,train,20,0.41362325996848526,0.29489973844812556,0,normal
2016-01-13 00:30:00,train,30,0.40366196602552307,0.15431560592850915,0,normal
2016-01-13 00:40:00,train,20,0.41227948495786176,0.275283347863993,0,normal
2016-01-13 00:50:00,train,40,0.413518455315873,0.29388259226968905,0,normal
2016-01-13 01:00:00,train,50,0.4164228145763739,0.3377651845393781,0,normal
2016-01-13 01:10:00,train,60,0.4064266257944155,0.19013368206916595,0,normal
2016-01-13 01:20:00,train,50,0.4039653464356945,0.15867480383609417,0,normal
2016-01-13 01:30:00,train,40,0.4043171181012471,0.16296134844521942,0,normal
2016-01-13 01:40:00,train,40,0.40166901395589283,0.12808776518453938,0,normal
2016-01-13 01:50:00,train,50,0.40369573273340753,0.15489683231618714,0,normal
2016-01-13 02:00:00,train,40,0.4002596668422346,0.10789014821272885,0,normal
2016-01-13 02:10:00,train,40,0.4001707506433185,0.10658238884045336,0,normal
2016-01-13 02:20:00,train,50,0.40560929568847826,0.18047079337401917,0,normal
2016-01-13 02:30:00,train,50,0.4003438634209566,0.10927056088346411,0,normal
2016-01-13 02:40:00,train,50,0.4008349796943423,0.11595466434176112,0,normal
2016-01-13 02:50:00,train,40,0.4034918033875516,0.1520633536762569,0,normal
2016-01-13 03:00:00,train,30,0.4135427520030164,0.2941005521650683,0,normal
2016-01-13 03:10:00,train,20,0.4134464988994431,0.292138913106655,0,normal
2016-01-13 03:20:00,train,20,0.4114189997191073,0.2616971810520198,0,normal
2016-01-13 03:30:00,train,20,0.4118151153108769,0.26729148503342054,0,normal
2016-01-13 03:40:00,train,50,0.4044296191719171,0.1655768671897704,0,normal
2016-01-13 03:50:00,train,50,0.4106665054397277,0.25050857308921826,0,normal
2016-01-13 04:00:00,train,50,0.4132521926396273,0.2893054344667248,0,normal
2016-01-13 04:10:00,train,40,0.41096506523429044,0.254649811101424,0,normal
2016-01-13 04:20:00,train,40,0.41071071037511575,0.25174367916303403,0,normal
2016-01-13 04:30:00,train,50,0.405293725696929,0.17603894216797442,0,normal
2016-01-13 04:40:00,train,40,0.40645130731101586,0.19049694856146468,0,normal
2016-01-13 04:50:00,train,50,0.40295395729451183,0.14487067712874163,0,normal
2016-01-13 05:00:00,train,50,0.40255544497430773,0.1398575995350189,0,normal
2016-01-13 05:10:00,train,50,0.4025140514416413,0.13920371984888114,0,normal
2016-01-13 05:20:00,train,40,0.4069022539320376,0.19739901191514095,0,normal
2016-01-13 05:30:00,train,40,0.40309310293145934,0.14632374309793664,0,normal
2016-01-13 05:40:00,train,50,0.39871666993122323,0.09001743679163034,0,normal
2016-01-13 05:50:00,train,20,0.40858116584817006,0.22072072072072071,0,normal
2016-01-13 06:00:00,train,20,0.40618927903959073,0.1874455100261552,0,normal
2016-01-13 06:10:00,train,50,0.40258536105860876,0.14029351932577738,0,normal
2016-01-13 06:20:00,train,30,0.41614688918097437,0.33376925312409184,0,normal
2016-01-13 06:30:00,train,50,0.420959891702448,0.4115809357744842,0,normal
2016-01-13 06:40:00,train,50,0.4502990597337174,0.740409764603313,0,normal
2016-01-13 06:50:00,train,200,0.4651936040958082,0.8493897122929381,0,normal
2016-01-13 07:00:00,train,110,0.4640613616931365,0.8411798895669863,0,normal
2016-01-13 07:10:00,train,80,0.45916363729880316,0.8119732635861668,0,normal
2016-01-13 07:20:00,train,50,0.4431816474969938,0.6803981400755594,0,normal
2016-01-13 07:30:00,train,50,0.4358055443536145,0.6039668700959023,0,normal
2016-01-13 07:40:00,train,50,0.4377511113309214,0.6248183667538506,0,normal
2016-01-13 07:50:00,train,40,0.4314993430964763,0.5536907875617553,0,normal
2016-01-13 08:00:00,train,40,0.43742090338902184,0.6210403952339436,0,normal
2016-01-13 08:10:00,train,30,0.437204630943585,0.6189334495786109,0,normal
2016-01-13 08:20:00,train,180,0.4551763545502312,0.7815315315315315,0,normal
2016-01-13 08:30:00,train,350,0.4765682848721511,0.9109997093868062,1,low
2016-01-13 08:40:00,train,350,0.4654268227581526,0.8509880848590526,0,normal
2016-01-13 08:50:00,train,300,0.46947602472515865,0.8762714327230456,0,normal
2016-01-13 09:00:00,train,400,0.48339180698647455,0.9333769253124092,1,low
2016-01-13 09:10:00,train,390,0.46899892215998057,0.8730746875908166,0,normal
2016-01-13 09:20:00,train,290,0.453844568585897,0.7705608834641092,0,normal
2016-01-13 09:30:00,train,60,0.4571056941461443,0.7960621912234815,0,normal
2016-01-13 09:40:00,train,70,0.45181358502576746,0.7512351060738157,0,normal
2016-01-13 09:50:00,train,110,0.46055853633812033,0.8212002324905551,0,normal
2016-01-13 10:00:00,train,90,0.4550640513858664,0.7804417320546353,0,normal
2016-01-13 10:10:00,train,60,0.4535108077589558,0.7676547515257193,0,normal
2016-01-13 10:20:00,train,70,0.4385162953984581,0.6320110433013659,0,normal
2016-01-13 10:30:00,train,80,0.4388165124692078,0.6354984016274339,0,normal
2016-01-13 10:40:00,train,60,0.44399046967657774,0.6881720430107527,0,normal
2016-01-13 10:50:00,train,40,0.4422997999711616,0.6708805579773321,0,normal
2016-01-13 11:00:00,train,30,0.44245570679468477,0.6724062772449869,0,normal
2016-01-13 11:10:00,train,70,0.4395958371001216,0.6431996512641673,0,normal
2016-01-13 11:20:00,train,50,0.43466365652941547,0.5921243824469631,0,normal
2016-01-13 11:30:00,train,80,0.42874131309604,0.5201249636733508,0,normal
2016-01-13 11:40:00,train,80,0.42951532393687225,0.5306596919500145,0,normal
2016-01-13 11:50:00,train,50,0.4313516362787018,0.5515838419064225,0,normal
2016-01-13 12:00:00,train,40,0.4316310051752721,0.5555071200232491,0,normal
2016-01-13 12:10:00,train,50,0.4272072986701673,0.5018889857599536,0,normal
2016-01-13 12:20:00,train,40,0.4331558121811532,0.5741790177274049,0,normal
2016-01-13 12:30:00,train,40,0.4317060798315617,0.5563063063063063,0,normal
2016-01-13 12:40:00,train,50,0.43410757822439705,0.5847863993025283,0,normal
2016-01-13 12:50:00,train,30,0.42758502474307103,0.5059575704736995,0,normal
2016-01-13 13:00:00,train,30,0.4332791367012892,0.5754867770996803,0,normal
2016-01-13 13:10:00,train,20,0.4295378466073073,0.5308776518453938,0,normal
2016-01-13 13:20:00,train,20,0.42459161794584505,0.4635280441732055,0,normal
2016-01-13 13:30:00,train,50,0.42679796706591855,0.49643998837547226,0,normal
2016-01-13 13:40:00,train,40,0.4318636783334297,0.5589218250508573,0,normal
2016-01-13 13:50:00,train,50,0.4291089815317179,0.5248474280732345,0,normal
2016-01-13 14:00:00,train,40,0.4300702477847343,0.5367625690206336,0,normal
2016-01-13 14:10:00,train,60,0.42551441645241433,0.4762423714036617,0,normal
2016-01-13 14:20:00,train,40,0.42330666351537144,0.4476169718105202,0,normal
2016-01-13 14:30:00,train,40,0.4240160900154075,0.45684394071490847,0,normal
2016-01-13 14:40:00,train,50,0.42543949187800945,0.47544318512060446,0,normal
2016-01-13 14:50:00,train,40,0.43206499887087685,0.5612467306015693,0,normal
2016-01-13 15:00:00,train,40,0.43573636467343624,0.6033129904097646,0,normal
2016-01-13 15:10:00,train,30,0.44580116874356235,0.7035745422842197,0,normal
2016-01-13 15:20:00,train,30,0.45018475033500865,0.7393926184248765,0,normal
2016-01-13 15:30:00,train,30,0.4530012590040975,0.7615518744551003,0,normal
2016-01-13 15:40:00,train,40,0.45377372299891233,0.769761697181052,0,normal
2016-01-13 15:50:00,train,80,0.45305236527931947,0.7622784074396978,0,normal
2016-01-13 16:00:00,train,70,0.4576531244279124,0.8002034292356873,0,normal
2016-01-13 16:10:00,train,80,0.45272117642917453,0.760171461784365,0,normal
2016-01-13 16:20:00,train,70,0.4466214710894755,0.7106945655332753,0,normal
2016-01-13 16:30:00,train,80,0.44122315500440246,0.6603458297006685,0,normal
2016-01-13 16:40:00,train,80,0.433523452812175,0.5794827085149665,0,normal
2016-01-13 16:50:00,train,100,0.4343152021404322,0.5875472246439989,0,normal
2016-01-13 17:00:00,train,90,0.43071612684425575,0.5449723917465853,0,normal
2016-01-13 17:10:00,train,100,0.43511743958131394,0.5966288869514677,0,normal
2016-01-13 17:20:00,train,90,0.42123887570913665,0.41623074687590816,0,normal
2016-01-13 17:30:00,train,110,0.4329197796987562,0.5708369659982563,0,normal
2016-01-13 17:40:00,train,90,0.4370744419593616,0.6182069165940134,0,normal
2016-01-13 17:50:00,train,100,0.4337593706273459,0.581081081081081,0,normal
2016-01-13 18:00:00,train,100,0.4363790720017892,0.6103603603603603,0,normal
2016-01-13 18:10:00,train,110,0.4404584968822108,0.6516274338854984,0,normal
2016-01-13 18:20:00,train,100,0.4415216357059094,0.6633972682359779,0,normal
2016-01-13 18:30:00,train,90,0.4368575720998783,0.6155913978494624,0,normal
2016-01-13 18:40:00,train,90,0.439535510542252,0.6426910781749492,0,normal
2016-01-13 18:50:00,train,180,0.4523630985000315,0.7570473699505957,0,normal
2016-01-13 19:00:00,train,140,0.45225865091017925,0.756102877070619,0,normal
2016-01-13 19:10:00,train,100,0.44951185871538085,0.7341615809357744,0,normal
2016-01-13 19:20:00,train,110,0.4551515392708979,0.7812409183376925,0,normal
2016-01-13 19:30:00,train,340,0.47401551489685984,0.8996657948270852,0,normal
2016-01-13 19:40:00,train,380,0.5013848580837339,0.9734815460621912,1,mid
2016-01-13 19:50:00,train,210,0.47746899511251545,0.9143417611159547,1,low
2016-01-13 20:00:00,train,150,0.46351679744484603,0.8385643708224353,0,normal
2016-01-13 20:10:00,train,330,0.4736110671773443,0.8977768090671316,0,normal
2016-01-13 20:20:00,train,420,0.49257780045576255,0.9577157802964255,1,mid
2016-01-13 20:30:00,train,330,0.4652196270250876,0.8495350188898576,0,normal
2016-01-13 20:40:00,train,130,0.4529402229932488,0.7614065678581807,0,normal
2016-01-13 20:50:00,train,130,0.44953181929625,0.7346701540249927,0,normal
2016-01-13 21:00:00,train,110,0.4443289990496222,0.6901336820691659,0,normal
2016-01-13 21:10:00,train,250,0.4484393277579035,0.7259517582098227,0,normal
2016-01-13 21:20:00,train,520,0.48393057635416603,0.9353385643708224,1,low
2016-01-13 21:30:00,train,360,0.4683922131390097,0.8698052891601279,0,normal
2016-01-13 21:40:00,train,330,0.4659277490958412,0.8544754431851206,0,normal
2016-01-13 21:50:00,train,310,0.4769132827866086,0.9120168555652427,1,low
2016-01-13 22:00:00,train,270,0.4729444791849085,0.8939988375472246,0,normal
2016-01-13 22:10:00,train,230,0.4690333998498679,0.8735106073815752,0,normal
2016-01-13 22:20:00,train,170,0.46536731983842866,0.8506974716652136,0,normal
2016-01-13 22:30:00,train,60,0.4531680175658807,0.7632229003196745,0,normal
2016-01-13 22:40:00,train,30,0.4442822876569898,0.689843068875327,0,normal
2016-01-13 22:50:00,train,30,0.4425888219621014,0.6739319965126417,0,normal
2016-01-13 23:00:00,train,30,0.4355978095085198,0.6016419645451904,0,normal
2016-01-13 23:10:00,train,40,0.4360182452300655,0.6069456553327521,0,normal
2016-01-13 23:20:00,train,50,0.4342997641947487,0.5871113048532404,0,normal
2016-01-13 23:30:00,train,50,0.4300644434202211,0.536617262423714,0,normal
2016-01-13 23:40:00,train,40,0.4278379619555235,0.5106073815751235,0,normal
2016-01-13 23:50:00,train,40,0.4305998261028015,0.5438099389712293,0,normal
2016-01-14 00:00:00,train,50,0.42611151119622226,0.48496076721883175,0,normal
2016-01-14 00:10:00,train,50,0.41921614493176623,0.38448125544899736,0,normal
2016-01-14 00:20:00,train,40,0.4182282834862241,0.36864283638477185,0,normal
2016-01-14 00:30:00,train,60,0.4209679405243681,0.4117988956698634,0,normal
2016-01-14 00:40:00,train,40,0.4142447258008694,0.3041993606509735,0,normal
2016-01-14 00:50:00,train,40,0.41719234105810754,0.35091543156059285,0,normal
2016-01-14 01:00:00,train,50,0.4159496539452412,0.33028189479802383,0,normal
2016-01-14 01:10:00,train,40,0.4122336466351624,0.274411508282476,0,normal
2016-01-14 01:20:00,train,30,0.41607872245121075,0.3326794536471956,0,normal
2016-01-14 01:30:00,train,30,0.42059159647104005,0.40547805870386516,0,normal
2016-01-14 01:40:00,train,30,0.4178334242793035,0.36232199941877363,0,normal
2016-01-14 01:50:00,train,40,0.41230151627198836,0.2760098808485905,0,normal
2016-01-14 02:00:00,train,40,0.4129110077022982,0.28400174367916303,0,normal
2016-01-14 02:10:00,train,50,0.40951995560635396,0.23437954083115373,0,normal
2016-01-14 02:20:00,train,40,0.4090920268740565,0.22689625108979947,0,normal
2016-01-14 02:30:00,train,40,0.40561026350927015,0.18054344667247893,0,normal
2016-01-14 02:40:00,train,40,0.4059776129018549,0.1843940714908457,0,normal
2016-01-14 02:50:00,train,50,0.4114308336597438,0.2620604475443185,0,normal
2016-01-14 03:00:00,train,50,0.403968224963886,0.1587474571345539,0,normal
2016-01-14 03:10:00,train,50,0.4021141885512647,0.13426329555361813,0,normal
2016-01-14 03:20:00,train,40,0.4022633440258535,0.13629758791049112,0,normal
2016-01-14 03:30:00,train,50,0.40323616484813246,0.14893926184248765,0,normal
2016-01-14 03:40:00,train,40,0.4054158494777077,0.1774193548387097,0,normal
2016-01-14 03:50:00,train,40,0.404311488535606,0.16274338854984016,0,normal
2016-01-14 04:00:00,train,20,0.4081413654078708,0.21541702993315898,0,normal
2016-01-14 04:10:00,train,30,0.403600150052433,0.15358907294391166,0,normal
2016-01-14 04:20:00,train,30,0.40542287204879374,0.17763731473408892,0,normal
2016-01-14 04:30:00,train,40,0.4078668935232317,0.21178436501017145,0,normal
2016-01-14 04:40:00,train,50,0.4001119565500493,0.10585585585585586,0,normal
2016-01-14 04:50:00,train,40,0.4041055859772248,0.16056378959604767,0,normal
2016-01-14 05:00:00,train,40,0.4021900449697767,0.13520778843359488,0,normal
2016-01-14 05:10:00,train,50,0.39872694911344414,0.09023539668700958,0,normal
2016-01-14 05:20:00,train,40,0.4023062010403375,0.13680616099970938,0,normal
2016-01-14 05:30:00,train,50,0.40021230893827436,0.10716361522813135,0,normal
2016-01-14 05:40:00,train,50,0.39699111545071314,0.07199941877361232,0,normal
2016-01-14 05:50:00,train,40,0.3975318704036957,0.07715780296425458,0,normal
2016-01-14 06:00:00,train,50,0.3928869035162153,0.036907875617553036,0,normal
2016-01-14 06:10:00,train,40,0.3926004309308565,0.034365010171461784,0,normal
2016-01-14 06:20:00,train,40,0.4020814119861001,0.13397268235977913,0,normal
2016-01-14 06:30:00,train,40,0.39813514224813784,0.08391455972101133,0,normal
2016-01-14 06:40:00,train,40,0.4003006516436018,0.10876198779424585,0,normal
2016-01-14 06:50:00,train,30,0.41493023028537257,0.31408020924149954,0,normal
2016-01-14 07:00:00,train,70,0.41686748022390624,0.3451758209822726,0,normal
2016-01-14 07:10:00,train,360,0.46439890486706836,0.8433594885207788,0,normal
2016-01-14 07:20:00,train,400,0.45717755026774654,0.7966434176111595,0,normal
2016-01-14 07:30:00,train,70,0.4326510726437466,0.5680761406567858,0,normal
2016-01-14 07:40:00,train,70,0.42962059276022463,0.531676838128451,0,normal
2016-01-14 07:50:00,train,390,0.4727965616311404,0.8930543446672479,0,normal
2016-01-14 08:00:00,train,100,0.43746892434516005,0.6217669282185411,0,normal
2016-01-14 08:10:00,train,80,0.4460998127614569,0.7060447544318512,0,normal
2016-01-14 08:20:00,train,70,0.44264851749515116,0.6745858761987794,0,normal
2016-01-14 08:30:00,train,170,0.4520393045722411,0.7534873583260681,0,normal
2016-01-14 08:40:00,train,360,0.4713404878532166,0.8858616681197327,0,normal
2016-01-14 08:50:00,train,180,0.45144975080865096,0.7490555071200232,0,normal
2016-01-14 09:00:00,train,130,0.4405623473925345,0.6527172333623946,0,normal
2016-01-14 09:10:00,train,70,0.4412143633128036,0.6602731764022086,0,normal
2016-01-14 09:20:00,train,70,0.42384004276966325,0.45495495495495497,0,normal
2016-01-14 09:30:00,train,180,0.4302510296819871,0.5393780877651846,0,normal
2016-01-14 09:40:00,train,170,0.42056813095708395,0.40533275210694564,0,normal
2016-01-14 09:50:00,train,390,0.4522016425579085,0.755231037489102,0,normal
2016-01-14 10:00:00,train,420,0.4474720640572116,0.7179598953792502,0,normal
2016-01-14 10:10:00,train,340,0.43704078877505537,0.6176256902063354,0,normal
2016-01-14 10:20:00,train,550,0.4554958640259814,0.7836384771868643,0,normal
2016-01-14 10:30:00,train,690,0.4687288210555386,0.8716942749200813,0,normal
2016-01-14 10:40:00,train,620,0.46925675599587685,0.8748183667538506,0,normal
2016-01-14 10:50:00,train,610,0.4657347152785988,0.8530950305143854,0,normal
2016-01-14 11:00:00,train,490,0.4636847430683984,0.8393635571054926,0,normal
2016-01-14 11:10:00,train,260,0.4686887754888355,0.8714763150247021,0,normal
2016-01-14 11:20:00,train,240,0.4511595053847952,0.74709386806161,0,normal
2016-01-14 11:30:00,train,220,0.4531993498472238,0.7637314734088928,0,normal
2016-01-14 11:40:00,train,130,0.45448838517671736,0.7757919209532113,0,normal
2016-01-14 11:50:00,train,90,0.46016427219794015,0.8187300203429235,0,normal
2016-01-14 12:00:00,train,290,0.46772751887510383,0.8655187445510026,0,normal
2016-01-14 12:10:00,train,410,0.49167322090296317,0.9553182214472538,1,mid
2016-01-14 12:20:00,train,320,0.46963306116019005,0.8772159256030224,0,normal
2016-01-14 12:30:00,train,260,0.4707324178234491,0.8825922696890439,0,normal
2016-01-14 12:40:00,train,210,0.4862917508910902,0.9418047079337402,1,low
2016-01-14 12:50:00,train,210,0.48341839507625994,0.933449578610869,1,low
2016-01-14 13:00:00,train,140,0.4827208557583847,0.9316332461493751,1,low
2016-01-14 13:10:00,train,60,0.47891334665223184,0.920081371694275,1,low
2016-01-14 13:20:00,train,50,0.47306479840424687,0.8948706771287417,0,normal
2016-01-14 13:30:00,train,60,0.46934813017576266,0.8756902063353676,0,normal
2016-01-14 13:40:00,train,50,0.47156139252703844,0.8873147340889277,0,normal
2016-01-14 13:50:00,train,60,0.4649768635004704,0.8475007265329846,0,normal
2016-01-14 14:00:00,train,140,0.4621273680811103,0.8302818947980238,0,normal
2016-01-14 14:10:00,train,270,0.4674975107011444,0.8642109851787271,0,normal
2016-01-14 14:20:00,train,200,0.45852548736616416,0.806378959604766,0,normal
2016-01-14 14:30:00,train,60,0.45002102404996264,0.738084859052601,0,normal
2016-01-14 14:40:00,train,50,0.44980657229808996,0.7367770996803255,0,normal
2016-01-14 14:50:00,train,60,0.45267094003653563,0.7598081952920662,0,normal
