date,consommation_reelle,baseline_predite_Wh,apres_mesure_predit_Wh,economie_Wh
2016-04-17 08:10:00,60.0,59.175065340306574,58.841878218456394,0.3331871218501803
2016-04-17 08:20:00,50.0,79.54973732259596,79.21655020074579,0.3331871218501732
2016-04-17 08:30:00,200.0,71.9449958770866,71.61180875523642,0.3331871218501732
2016-04-17 08:40:00,240.0,188.78437743965523,188.45119031780507,0.333187121850159
2016-04-17 08:50:00,250.0,195.27223566520433,194.93904854335415,0.3331871218501874
2016-04-17 09:00:00,90.0,217.62645318287713,215.03251852843263,2.593934654444496
2016-04-17 09:10:00,180.0,97.05142143681464,94.45748678237013,2.59393465444451
2016-04-17 09:20:00,160.0,193.8369624415662,188.98228025452732,4.854682187038861
2016-04-17 09:30:00,50.0,155.9210410038966,151.06635881685776,4.854682187038833
2016-04-17 09:40:00,60.0,73.8570891478119,69.00240696077307,4.854682187038833
2016-04-17 09:50:00,80.0,88.95440719288628,86.36047253844178,2.593934654444496
2016-04-17 10:00:00,150.0,123.31316116069635,116.19773144106318,7.11542971963317
2016-04-17 10:10:00,470.0,159.30375274620317,156.70981809175868,2.593934654444496
2016-04-17 10:20:00,576.5999999999985,402.4879358714529,397.6332536844141,4.854682187038804
2016-04-17 10:30:00,576.5999999999985,434.1999716787777,429.34528949173887,4.854682187038804
2016-04-17 10:40:00,330.0,433.71918891742195,428.86450673038314,4.854682187038804
2016-04-17 10:50:00,370.0,234.18506186596622,231.59112721152172,2.593934654444496
2016-04-17 11:00:00,200.0,302.7336299178962,302.40044279604604,0.3331871218501874
2016-04-17 11:10:00,100.0,164.31329328569595,163.9801061638458,0.333187121850159
2016-04-17 11:20:00,100.0,110.30709928234563,109.97391216049546,0.3331871218501732
2016-04-17 11:30:00,100.0,114.62445907839081,114.29127195654064,0.3331871218501732
2016-04-17 11:40:00,100.0,103.72928563481959,103.39609851296942,0.3331871218501732
2016-04-17 11:50:00,100.0,94.72099558554712,94.38780846369694,0.3331871218501732
2016-04-17 12:00:00,290.0,92.77074989715453,92.43756277530436,0.3331871218501732
2016-04-17 12:10:00,140.0,240.65891931671015,240.32573219485997,0.3331871218501874
2016-04-17 12:20:00,150.0,101.8017431838421,99.20780852939761,2.593934654444496
2016-04-17 12:30:00,100.0,133.2729453940784,132.9397582722282,0.3331871218501874
2016-04-17 12:40:00,80.0,87.65651039198367,87.32332327013349,0.3331871218501874
2016-04-17 12:50:00,100.0,79.59104035656388,79.2578532347137,0.3331871218501732
2016-04-17 13:00:00,70.0,103.68838659157983,103.35519946972964,0.3331871218501874
2016-04-17 13:10:00,80.0,78.05191603684243,77.71872891499225,0.3331871218501732
2016-04-17 13:20:00,70.0,86.7965808903963,86.46339376854613,0.3331871218501732
2016-04-17 13:30:00,70.0,78.80578014100428,78.47259301915409,0.3331871218501874
2016-04-17 13:40:00,70.0,88.63341560025017,86.03948094580568,2.593934654444496
2016-04-17 13:50:00,70.0,86.38927022456049,86.05608310271032,0.3331871218501732
2016-04-17 14:00:00,60.0,85.94834503542607,85.6151579135759,0.3331871218501732
2016-04-17 14:10:00,70.0,76.59665024229793,76.26346312044775,0.3331871218501732
2016-04-17 14:20:00,60.0,83.54101845103216,83.20783132918197,0.3331871218501874
2016-04-17 14:30:00,60.0,73.84654476356653,73.51335764171634,0.3331871218501874
2016-04-17 14:40:00,100.0,90.46380235990631,85.60912017286748,4.854682187038833
2016-04-17 14:50:00,70.0,119.79086583347647,114.93618364643764,4.854682187038833
2016-04-17 15:00:00,90.0,91.53509565306018,86.68041346602135,4.854682187038833
2016-04-17 15:10:00,100.0,105.16083970796942,102.5669050535249,2.59393465444451
2016-04-17 15:20:00,90.0,121.1150397056589,116.26035751862008,4.854682187038819
2016-04-17 15:30:00,100.0,112.95790076212285,108.10321857508401,4.854682187038833
2016-04-17 15:40:00,100.0,120.89183299573165,116.03715080869281,4.854682187038833
2016-04-17 15:50:00,90.0,120.03355304100845,115.17887085396961,4.854682187038833
2016-04-17 16:00:00,120.0,107.33474185362782,104.74080719918331,2.59393465444451
2016-04-17 16:10:00,180.0,140.0644705940587,135.20978840701986,4.854682187038833
2016-04-17 16:20:00,240.0,186.98042567250232,182.1257434854635,4.854682187038833
2016-04-17 16:30:00,220.0,225.3399003685073,220.4852181814685,4.854682187038804
2016-04-17 16:40:00,150.0,190.2818602075073,185.4271780204685,4.854682187038804
2016-04-17 16:50:00,100.0,124.6966237109289,122.1026890564844,2.59393465444451
2016-04-17 17:00:00,90.0,110.59319022332902,105.73850803629018,4.854682187038833
2016-04-17 17:10:00,110.0,110.43768170750815,105.58299952046933,4.854682187038819
2016-04-17 17:20:00,110.0,129.69662045596934,124.84193826893052,4.854682187038819
2016-04-17 17:30:00,160.0,116.73247561196946,114.13854095752495,2.59393465444451
2016-04-17 17:40:00,576.5999999999985,161.5781644029083,156.72348221586947,4.854682187038833
2016-04-17 17:50:00,310.0,464.1638344311856,461.56989977674107,2.5939346544445243
2016-04-17 18:00:00,130.0,184.7966796865361,184.4634925646859,0.3331871218501874
2016-04-17 18:10:00,120.0,100.91638373233216,100.58319661048198,0.3331871218501874
2016-04-17 18:20:00,120.0,122.02269028707605,121.68950316522586,0.3331871218501874
2016-04-17 18:30:00,120.0,113.34432437020803,113.01113724835785,0.3331871218501732
2016-04-17 18:40:00,110.0,105.94886009251837,105.6156729706682,0.3331871218501732
2016-04-17 18:50:00,130.0,111.55796852301816,106.70328633597933,4.854682187038833
2016-04-17 19:00:00,100.0,127.04614080257136,122.19145861553253,4.854682187038833
2016-04-17 19:10:00,90.0,86.04388243627658,85.7106953144264,0.3331871218501732
2016-04-17 19:20:00,120.0,83.78870681907324,83.45551969722307,0.3331871218501732
2016-04-17 19:30:00,170.0,117.21432516053434,114.62039050608985,2.593934654444496
2016-04-17 19:40:00,150.0,144.80599271465314,144.47280559280296,0.3331871218501874
2016-04-17 19:50:00,110.0,123.11309159425382,122.77990447240363,0.3331871218501874
2016-04-17 20:00:00,90.0,95.36176942461049,95.02858230276031,0.3331871218501732
2016-04-17 20:10:00,80.0,87.92240787978926,87.58922075793909,0.3331871218501732
2016-04-17 20:20:00,80.0,89.53654045447198,86.94260580002747,2.59393465444451
2016-04-17 20:30:00,80.0,79.2952837745101,78.96209665265994,0.333187121850159
2016-04-17 20:40:00,110.0,78.14660715920482,77.81342003735463,0.3331871218501874
2016-04-17 20:50:00,100.0,100.4370619651104,100.10387484326023,0.3331871218501732
2016-04-17 21:00:00,100.0,84.18277702389318,83.849589902043,0.3331871218501874
2016-04-17 21:10:00,90.0,94.09907764006599,91.50514298562148,2.59393465444451
2016-04-17 21:20:00,90.0,101.96750614084254,94.85207642120939,7.1154297196331555
2016-04-17 21:30:00,80.0,90.58751711977435,87.99358246532984,2.59393465444451
2016-04-17 21:40:00,60.0,82.9322780789953,80.33834342455079,2.59393465444451
2016-04-17 21:50:00,50.0,62.45455642077564,62.12136929892546,0.3331871218501803
2016-04-17 22:00:00,50.0,46.990823937946075,46.32444969424573,0.6663742437003464
2016-04-17 22:10:00,50.0,47.79448030859148,47.12810606489113,0.6663742437003535
2016-04-17 22:20:00,60.0,46.49093922734659,45.82456498364624,0.6663742437003464
2016-04-17 22:30:00,50.0,53.24873141009743,52.58235716639708,0.6663742437003464
2016-04-17 22:40:00,60.0,45.721205999628346,45.054831755928,0.6663742437003464
2016-04-17 22:50:00,50.0,55.50255913488961,54.83618489118926,0.6663742437003464
2016-04-17 23:00:00,50.0,42.5160814651099,41.849707221409545,0.6663742437003535
2016-04-17 23:10:00,50.0,52.96278379533605,50.03566201904137,2.9271217762946833
2016-04-17 23:20:00,60.0,52.53234643100137,49.60522465470669,2.9271217762946833
2016-04-17 23:30:00,70.0,67.68206132489094,62.49419201600193,5.187869308889006
2016-04-17 23:40:00,70.0,73.97918313828102,68.79131382939201,5.187869308889006
2016-04-17 23:50:00,40.0,72.45161228627086,67.26374297738185,5.187869308889006
2016-04-18 00:00:00,50.0,56.82906673178847,51.64119742289947,5.187869308889006
2016-04-18 00:10:00,50.0,70.04565221008377,64.85778290119475,5.18786930888902
2016-04-18 00:20:00,50.0,66.88277145015547,61.694902141266454,5.18786930888902
2016-04-18 00:30:00,60.0,58.19934921201336,55.272227435718676,2.9271217762946833
2016-04-18 00:40:00,60.0,71.6602250635366,66.4723557546476,5.187869308889006
2016-04-18 00:50:00,70.0,71.7997670612902,66.61189775240118,5.18786930888902
2016-04-18 01:00:00,50.0,76.29720103362791,71.1093317247389,5.18786930888902
2016-04-18 01:10:00,70.0,59.514036654707326,54.32616734581831,5.187869308889013
2016-04-18 01:20:00,70.0,79.28628609246859,74.09841678357958,5.187869308889006
2016-04-18 01:30:00,80.0,75.20289404118316,70.01502473229415,5.187869308889006
2016-04-18 01:40:00,60.0,76.32388939901088,73.3967676227162,2.9271217762946833
2016-04-18 01:50:00,70.0,67.92755317560848,62.73968386671947,5.187869308889013
2016-04-18 02:00:00,60.0,78.06144730739959,72.8735779985106,5.187869308888992
2016-04-18 02:10:00,50.0,66.79331984661141,61.6054505377224,5.187869308889013
2016-04-18 02:20:00,50.0,43.9977238758687,43.331349632168354,0.6663742437003464
2016-04-18 02:30:00,50.0,45.840014113463226,45.17363986976288,0.6663742437003464
2016-04-18 02:40:00,60.0,44.132371793096624,43.46599754939628,0.6663742437003464
2016-04-18 02:50:00,50.0,58.48117916276517,55.5540573864705,2.927121776294676
2016-04-18 03:00:00,60.0,40.668297252875895,40.00192300917555,0.6663742437003464
2016-04-18 03:10:00,60.0,50.428790640937635,49.76241639723728,0.6663742437003535
2016-04-18 03:20:00,40.0,50.71043453759593,50.044060293895576,0.6663742437003535
2016-04-18 03:30:00,50.0,35.95290958727056,35.28653534357021,0.6663742437003535
2016-04-18 03:40:00,40.0,46.43823283313588,45.77185858943553,0.6663742437003464
2016-04-18 03:50:00,30.0,36.05336273801403,35.38698849431367,0.6663742437003606
2016-04-18 04:00:00,30.0,30.372542424777265,29.70616818107692,0.6663742437003464
2016-04-18 04:10:00,30.0,30.514646532504898,29.84827228880455,0.6663742437003464
2016-04-18 04:20:00,60.0,30.367214679793705,29.700840436093344,0.6663742437003606
2016-04-18 04:30:00,50.0,52.43657640752037,51.770202163820024,0.6663742437003464
2016-04-18 04:40:00,60.0,40.052376424418355,39.386002180718,0.6663742437003535
2016-04-18 04:50:00,50.0,51.06776961488987,50.40139537118952,0.6663742437003464
2016-04-18 05:00:00,70.0,43.9918082397757,43.32543399607535,0.6663742437003535
2016-04-18 05:10:00,50.0,69.6812622909017,66.75414051460702,2.9271217762946833
2016-04-18 05:20:00,40.0,43.88427079482279,43.21789655112244,0.6663742437003464
2016-04-18 05:30:00,50.0,39.6357781460247,38.96940390232435,0.6663742437003464
2016-04-18 05:40:00,50.0,47.6696778751838,47.003303631483455,0.6663742437003464
2016-04-18 05:50:00,60.0,45.069620127605475,44.40324588390513,0.6663742437003464
2016-04-18 06:00:00,60.0,67.78951300607989,65.19557835163538,2.59393465444451
2016-04-18 06:10:00,40.0,59.53788323981451,59.20469611796433,0.3331871218501803
2016-04-18 06:20:00,70.0,44.39478696375208,44.06159984190191,0.3331871218501732
2016-04-18 06:30:00,50.0,70.33350616118578,70.00031903933561,0.3331871218501732
2016-04-18 06:40:00,60.0,50.39672137762272,50.063534255772545,0.3331871218501732
2016-04-18 06:50:00,50.0,60.22626604077192,59.89307891892174,0.3331871218501803
2016-04-18 07:00:00,60.0,54.13690783540012,53.80372071354995,0.3331871218501732
2016-04-18 07:10:00,50.0,64.94832090985449,64.6151337880043,0.3331871218501874
2016-04-18 07:20:00,40.0,54.49893993257854,54.16575281072836,0.3331871218501803
2016-04-18 07:30:00,50.0,50.26013460665856,49.92694748480838,0.3331871218501803
2016-04-18 07:40:00,50.0,58.36513394474919,58.03194682289901,0.3331871218501803
2016-04-18 07:50:00,50.0,55.34591060430879,55.01272348245862,0.3331871218501732
2016-04-18 08:00:00,50.0,56.41073904542487,56.077551923574696,0.3331871218501732
2016-04-18 08:10:00,50.0,58.28595812691994,57.952771005069756,0.3331871218501803
2016-04-18 08:20:00,50.0,60.52594941482908,60.1927622929789,0.3331871218501803
2016-04-18 08:30:00,60.0,65.80088651992965,65.46769939807947,0.3331871218501732
2016-04-18 08:40:00,50.0,73.70517302064536,73.37198589879519,0.3331871218501732
2016-04-18 08:50:00,60.0,63.09536593779702,62.76217881594685,0.3331871218501732
2016-04-18 09:00:00,60.0,75.11508019660418,74.78189307475401,0.3331871218501732
2016-04-18 09:10:00,40.0,81.44359647311637,81.1104093512662,0.3331871218501732
2016-04-18 09:20:00,40.0,73.42024337167746,73.08705624982728,0.3331871218501732
2016-04-18 09:30:00,50.0,77.51223941152962,77.17905228967945,0.3331871218501732
2016-04-18 09:40:00,50.0,86.4467062207276,86.11351909887743,0.3331871218501732
2016-04-18 09:50:00,60.0,82.29083900757847,81.9576518857283,0.3331871218501732
2016-04-18 10:00:00,60.0,90.36776281654058,90.0345756946904,0.3331871218501732
2016-04-18 10:10:00,60.0,92.2616308948452,91.92844377299502,0.3331871218501732
2016-04-18 10:20:00,50.0,92.68351826313588,92.35033114128571,0.3331871218501732
2016-04-18 10:30:00,60.0,80.21205215490855,79.87886503305836,0.3331871218501874
2016-04-18 10:40:00,50.0,80.97851088263141,80.64532376078124,0.3331871218501732
2016-04-18 10:50:00,30.0,70.57786517059006,70.24467804873987,0.3331871218501874
2016-04-18 11:00:00,40.0,53.693148003070725,53.35996088122055,0.3331871218501732
2016-04-18 11:10:00,60.0,56.46267263772019,56.129485515870016,0.3331871218501732
2016-04-18 11:20:00,60.0,69.05112153211793,68.71793441026776,0.3331871218501732
2016-04-18 11:30:00,170.0,65.68803504861688,65.3548479267667,0.3331871218501874
2016-04-18 11:40:00,90.0,151.01958356676428,150.68639644491412,0.333187121850159
2016-04-18 11:50:00,70.0,73.51666155956836,73.18347443771817,0.3331871218501874
2016-04-18 12:00:00,40.0,81.61303122748186,81.2798441056317,0.333187121850159
2016-04-18 12:10:00,60.0,57.77150398238995,57.43831686053978,0.3331871218501732
2016-04-18 12:20:00,40.0,78.80654151381273,78.47335439196256,0.3331871218501732
2016-04-18 12:30:00,50.0,54.59189673528096,54.25870961343079,0.3331871218501732
2016-04-18 12:40:00,50.0,64.58694759681651,64.25376047496633,0.3331871218501874
2016-04-18 12:50:00,50.0,61.69286925266188,61.359682130811706,0.3331871218501732
2016-04-18 13:00:00,60.0,64.04129992600511,63.708112804154936,0.3331871218501732
2016-04-18 13:10:00,60.0,72.51677676492614,72.18358964307596,0.3331871218501732
2016-04-18 13:20:00,50.0,71.91658458002507,71.5833974581749,0.3331871218501732
2016-04-18 13:30:00,50.0,64.61143732783731,64.27825020598715,0.333187121850159
2016-04-18 13:40:00,40.0,67.54303871733602,67.20985159548584,0.3331871218501732
2016-04-18 13:50:00,60.0,59.52976282251524,59.196575700665065,0.3331871218501732
2016-04-18 14:00:00,40.0,77.39145726178684,77.05827013993667,0.3331871218501732
2016-04-18 14:10:00,60.0,59.45153335575023,59.11834623390004,0.3331871218501874
2016-04-18 14:20:00,30.0,77.64158659841604,77.30839947656587,0.3331871218501732
2016-04-18 14:30:00,30.0,50.277574781558535,49.944387659708354,0.3331871218501803
2016-04-18 14:40:00,40.0,56.78989034975464,56.45670322790446,0.3331871218501803
2016-04-18 14:50:00,40.0,62.54441151989612,62.21122439804595,0.3331871218501732
2016-04-18 15:00:00,50.0,61.09561032608235,60.762423204232164,0.3331871218501874
2016-04-18 15:10:00,50.0,69.25739269180337,68.9242055699532,0.3331871218501732
2016-04-18 15:20:00,50.0,68.38214149908123,68.04895437723107,0.333187121850159
2016-04-18 15:30:00,50.0,69.3393444370341,69.00615731518394,0.333187121850159
2016-04-18 15:40:00,60.0,84.68249501033031,79.82781282329147,4.854682187038847
2016-04-18 15:50:00,70.0,90.93079552744273,86.0761133404039,4.854682187038833
2016-04-18 16:00:00,70.0,97.13753114858801,92.28284896154918,4.854682187038833
2016-04-18 16:10:00,70.0,88.33615871958726,85.74222406514276,2.593934654444496
2016-04-18 16:20:00,60.0,97.15517801899273,92.3004958319539,4.854682187038833
2016-04-18 16:30:00,60.0,88.59568356302263,83.74100137598379,4.854682187038847
2016-04-18 16:40:00,70.0,88.2144163993376,83.35973421229875,4.854682187038847
2016-04-18 16:50:00,90.0,94.36744426481883,89.51276207778,4.854682187038833
2016-04-18 17:00:00,90.0,99.57019500037292,96.97626034592841,2.59393465444451
2016-04-18 17:10:00,110.0,105.4797660111141,100.62508382407526,4.854682187038833
2016-04-18 17:20:00,120.0,122.24424577417507,117.38956358713624,4.854682187038833
2016-04-18 17:30:00,130.0,121.07274890924148,118.47881425479697,2.59393465444451
2016-04-18 17:40:00,530.0,146.80519399472186,141.95051180768303,4.854682187038833
2016-04-18 17:50:00,576.5999999999985,450.50527789627984,445.650595709241,4.854682187038861
2016-04-18 18:00:00,260.0,405.73260511783644,403.138670463392,2.5939346544444675
2016-04-18 18:10:00,90.0,158.81304577255685,156.21911111811235,2.593934654444496
2016-04-18 18:20:00,100.0,84.98129647360815,84.64810935175797,0.3331871218501874
2016-04-18 18:30:00,100.0,119.14354934434105,118.8103622224909,0.333187121850159
2016-04-18 18:40:00,110.0,105.52651791955041,105.19333079770024,0.3331871218501732
2016-04-18 18:50:00,130.0,102.34483700844972,102.01164988659954,0.3331871218501732
2016-04-18 19:00:00,120.0,109.62037666150297,109.2871895396528,0.3331871218501732
2016-04-18 19:10:00,110.0,100.58732458665736,100.25413746480719,0.3331871218501732
2016-04-18 19:20:00,100.0,96.85534903135877,96.52216190950861,0.333187121850159
2016-04-18 19:30:00,120.0,91.77573159091858,91.44254446906841,0.3331871218501732
2016-04-18 19:40:00,130.0,108.87652705061471,108.54333992876455,0.333187121850159
2016-04-18 19:50:00,120.0,127.44476482888174,122.59008264184293,4.854682187038819
2016-04-18 20:00:00,130.0,107.88882210868206,105.29488745423755,2.59393465444451
2016-04-18 20:10:00,120.0,125.9415329387206,121.08685075168177,4.854682187038833
2016-04-18 20:20:00,130.0,117.81181815654382,112.95713596950499,4.854682187038833
2016-04-18 20:30:00,130.0,127.298018690894,122.44333650385516,4.854682187038833
2016-04-18 20:40:00,120.0,126.33953530085887,121.48485311382004,4.854682187038833
2016-04-18 20:50:00,120.0,111.00709019480006,108.41315554035555,2.59393465444451
2016-04-18 21:00:00,110.0,108.43461918007722,105.84068452563272,2.593934654444496
2016-04-18 21:10:00,60.0,102.26796736343724,99.67403270899273,2.59393465444451
2016-04-18 21:20:00,50.0,58.668377997188195,58.335190875338014,0.3331871218501803
2016-04-18 21:30:00,50.0,58.27229781991999,57.93911069806981,0.3331871218501803
2016-04-18 21:40:00,60.0,56.73318082570638,56.399993703856204,0.3331871218501732
2016-04-18 21:50:00,40.0,61.74705529234024,61.41386817049006,0.3331871218501803
2016-04-18 22:00:00,30.0,33.67555287933769,33.00917863563734,0.6663742437003464
2016-04-18 22:10:00,30.0,37.46289427672367,34.53577250042898,2.9271217762946833
2016-04-18 22:20:00,30.0,31.92969033978153,31.263316096081184,0.6663742437003464
2016-04-18 22:30:00,50.0,32.52118448722622,31.854810243525876,0.6663742437003464
2016-04-18 22:40:00,50.0,48.478955589190676,47.81258134549033,0.6663742437003464
2016-04-18 22:50:00,60.0,45.70045322455748,45.034078980857124,0.6663742437003535
2016-04-18 23:00:00,50.0,50.74626159039093,50.07988734669058,0.6663742437003464
2016-04-18 23:10:00,60.0,43.35513939128792,42.688765147587574,0.6663742437003464
2016-04-18 23:20:00,50.0,53.94886467312181,53.28249042942146,0.6663742437003535
2016-04-18 23:30:00,60.0,44.96193379762053,44.29555955392017,0.6663742437003606
2016-04-18 23:40:00,40.0,54.760908932510155,54.0945346888098,0.6663742437003535
2016-04-18 23:50:00,50.0,36.651215596195456,35.9848413524951,0.6663742437003535
2016-04-19 00:00:00,50.0,51.68253612672661,51.016161883026264,0.6663742437003464
2016-04-19 00:10:00,40.0,50.99437523677515,50.3280009930748,0.6663742437003464
2016-04-19 00:20:00,60.0,43.787816977550214,43.12144273384987,0.6663742437003464
2016-04-19 00:30:00,50.0,60.535141131242206,59.86876688754186,0.6663742437003464
2016-04-19 00:40:00,60.0,49.34855771483616,48.68218347113581,0.6663742437003535
2016-04-19 00:50:00,60.0,60.09685640189414,59.43048215819379,0.6663742437003464
2016-04-19 01:00:00,50.0,55.135133006557865,54.46875876285752,0.6663742437003464
2016-04-19 01:10:00,50.0,49.73268602310621,49.06631177940586,0.6663742437003535
2016-04-19 01:20:00,30.0,50.7187461369871,50.05237189328675,0.6663742437003535
2016-04-19 01:30:00,20.0,35.15114218370661,34.484767940006265,0.6663742437003464
2016-04-19 01:40:00,30.0,29.773812451246386,29.10743820754604,0.6663742437003464
2016-04-19 01:50:00,50.0,38.95572581657438,38.28935157287403,0.6663742437003464
2016-04-19 02:00:00,50.0,48.75737186075061,48.090997617050256,0.6663742437003535
2016-04-19 02:10:00,60.0,45.0570156822271,44.39064143852675,0.6663742437003535
2016-04-19 02:20:00,50.0,53.86035161594403,53.19397737224367,0.6663742437003606
2016-04-19 02:30:00,50.0,45.58414545678326,44.917771213082915,0.6663742437003464
2016-04-19 02:40:00,50.0,48.32311170010056,47.656737456400215,0.6663742437003464
2016-04-19 02:50:00,60.0,50.07427677470259,49.40790253100224,0.6663742437003464
2016-04-19 03:00:00,40.0,57.269965966124786,56.603591722424426,0.6663742437003606
2016-04-19 03:10:00,60.0,40.57153217209292,39.90515792839258,0.6663742437003393
2016-04-19 03:20:00,50.0,58.49573358692168,57.829359343221334,0.6663742437003464
2016-04-19 03:30:00,60.0,48.0902185464766,47.42384430277625,0.6663742437003464
2016-04-19 03:40:00,60.0,58.4355557121475,57.76918146844715,0.6663742437003464
2016-04-19 03:50:00,40.0,55.77271907507064,55.10634483137029,0.6663742437003464
2016-04-19 04:00:00,50.0,40.47753194367509,39.81115769997474,0.6663742437003464
2016-04-19 04:10:00,50.0,50.995280959816576,50.32890671611622,0.6663742437003535
2016-04-19 04:20:00,50.0,49.05207873566733,48.38570449196698,0.6663742437003464
2016-04-19 04:30:00,50.0,47.91023103760274,47.243856793902395,0.6663742437003464
2016-04-19 04:40:00,50.0,49.49881649793663,48.83244225423628,0.6663742437003535
2016-04-19 04:50:00,50.0,49.17300534684021,48.50663110313986,0.6663742437003535
2016-04-19 05:00:00,60.0,51.30875850644817,50.64238426274782,0.6663742437003535
2016-04-19 05:10:00,60.0,57.06380641822267,56.39743217452232,0.6663742437003464
2016-04-19 05:20:00,40.0,54.42016047275695,53.753786229056594,0.6663742437003535
2016-04-19 05:30:00,60.0,45.72213876140481,42.795016985110124,2.9271217762946833
2016-04-19 05:40:00,380.0,57.03641517623304,56.370040932532696,0.6663742437003464
2016-04-19 05:50:00,70.0,301.8965280780343,301.2301538343339,0.6663742437003748
