date,consommation_reelle,baseline_predite_Wh,apres_mesure_predit_Wh,economie_Wh
2016-04-17 14:40:00,100.0,75.4176,72.68694,2.7306595
2016-04-17 14:50:00,70.0,91.046,90.27689,0.769104
2016-04-17 15:00:00,90.0,82.20584,81.43674,0.769104
2016-04-17 15:10:00,100.0,92.25185,91.57861,0.67323303
2016-04-17 15:20:00,90.0,98.23072,98.447426,-0.21670532
2016-04-17 15:30:00,100.0,97.68625,96.963974,0.7222748
2016-04-17 15:40:00,100.0,101.18968,101.40639,-0.21670532
2016-04-17 15:50:00,90.0,107.51518,107.51518,0.0
2016-04-17 16:00:00,120.0,104.04935,103.09223,0.9571152
2016-04-17 16:10:00,180.0,115.15004,116.97366,-1.8236237
2016-04-17 16:20:00,240.0,218.87369,217.70906,1.1646271
2016-04-17 16:30:00,220.0,195.1907,182.0341,13.156601
2016-04-17 16:40:00,150.0,139.67052,127.947685,11.722832
2016-04-17 16:50:00,100.0,186.13145,121.90973,64.221725
2016-04-17 17:00:00,90.0,125.2805,113.66568,11.614822
2016-04-17 17:10:00,110.0,121.97386,114.43241,7.5414505
2016-04-17 17:20:00,110.0,147.28264,124.724525,22.558113
2016-04-17 17:30:00,160.0,148.2677,125.882965,22.384735
2016-04-17 17:40:00,576.5999999999985,247.41263,238.58638,8.826248
2016-04-17 17:50:00,310.0,329.30133,358.5485,-29.247162
2016-04-17 18:00:00,130.0,213.91682,217.76213,-3.8453064
2016-04-17 18:10:00,120.0,206.67172,153.28824,53.383484
2016-04-17 18:20:00,120.0,192.13765,154.5847,37.552948
2016-04-17 18:30:00,120.0,205.56503,168.01205,37.55298
2016-04-17 18:40:00,110.0,185.78188,148.22893,37.552948
2016-04-17 18:50:00,130.0,162.67734,151.82274,10.854599
2016-04-17 19:00:00,100.0,195.7,128.73822,66.96178
2016-04-17 19:10:00,90.0,111.89938,110.43867,1.4607162
2016-04-17 19:20:00,120.0,104.27536,103.345604,0.92975616
2016-04-17 19:30:00,170.0,140.59193,116.893585,23.698349
2016-04-17 19:40:00,150.0,226.10023,230.53735,-4.4371185
2016-04-17 19:50:00,110.0,139.23404,131.94656,7.2874756
2016-04-17 20:00:00,90.0,109.06831,109.06831,0.0
2016-04-17 20:10:00,80.0,104.752846,104.03058,0.72226715
2016-04-17 20:20:00,80.0,103.85779,102.45635,1.4014359
2016-04-17 20:30:00,80.0,94.035805,93.31354,0.72226715
2016-04-17 20:40:00,110.0,93.206085,92.48382,0.72226715
2016-04-17 20:50:00,100.0,102.77152,102.77152,0.0
2016-04-17 21:00:00,100.0,94.08555,94.98501,-0.89945984
2016-04-17 21:10:00,90.0,95.015205,95.914665,-0.89945984
2016-04-17 21:20:00,90.0,94.785645,94.06337,0.7222748
2016-04-17 21:30:00,80.0,94.12299,93.40072,0.7222748
2016-04-17 21:40:00,60.0,90.22783,89.56222,0.66561127
2016-04-17 21:50:00,50.0,73.26018,73.26018,0.0
2016-04-17 22:00:00,50.0,64.43555,62.97867,1.4568787
2016-04-17 22:10:00,50.0,62.78582,61.92095,0.86486816
2016-04-17 22:20:00,60.0,61.834564,61.442474,0.39208984
2016-04-17 22:30:00,50.0,62.183964,61.666622,0.5173416
2016-04-17 22:40:00,60.0,62.187855,61.510136,0.6777191
2016-04-17 22:50:00,50.0,61.98686,61.469517,0.5173416
2016-04-17 23:00:00,50.0,62.187855,61.30115,0.8867035
2016-04-17 23:10:00,50.0,62.238575,60.308758,1.9298172
2016-04-17 23:20:00,60.0,62.389233,60.10489,2.2843437
2016-04-17 23:30:00,70.0,64.90895,65.9894,-1.080452
2016-04-17 23:40:00,70.0,67.22878,69.98177,-2.7529907
2016-04-17 23:50:00,40.0,68.81161,68.19823,0.61338043
2016-04-18 00:00:00,50.0,63.311424,60.575066,2.7363586
2016-04-18 00:10:00,50.0,63.825584,65.24575,-1.420166
2016-04-18 00:20:00,50.0,63.865685,65.28585,-1.420166
2016-04-18 00:30:00,60.0,62.487064,59.581036,2.9060287
2016-04-18 00:40:00,60.0,65.23781,66.457115,-1.219307
2016-04-18 00:50:00,70.0,66.24291,67.46221,-1.2192993
2016-04-18 01:00:00,50.0,68.19921,70.9522,-2.7529907
2016-04-18 01:10:00,70.0,65.6758,63.451942,2.223854
2016-04-18 01:20:00,70.0,66.94474,70.100464,-3.1557236
2016-04-18 01:30:00,80.0,69.66091,69.293396,0.36751556
2016-04-18 01:40:00,60.0,75.79532,75.53762,0.25769806
2016-04-18 01:50:00,70.0,68.51199,67.0441,1.4678955
2016-04-18 02:00:00,60.0,69.04335,71.22687,-2.1835175
2016-04-18 02:10:00,50.0,68.27432,66.80643,1.4678955
2016-04-18 02:20:00,50.0,63.56817,61.573296,1.994873
2016-04-18 02:30:00,50.0,62.355476,60.682945,1.6725311
2016-04-18 02:40:00,60.0,61.43697,63.95508,-2.5181084
2016-04-18 02:50:00,50.0,64.20357,65.69342,-1.4898529
2016-04-18 03:00:00,60.0,61.910206,61.77945,0.13075638
2016-04-18 03:10:00,60.0,62.275875,65.28509,-3.0092125
2016-04-18 03:20:00,40.0,63.56331,63.923645,-0.3603363
2016-04-18 03:30:00,50.0,59.671272,73.118576,-13.447304
2016-04-18 03:40:00,40.0,60.559246,63.04315,-2.4839058
2016-04-18 03:50:00,30.0,58.656067,74.752235,-16.096169
2016-04-18 04:00:00,30.0,51.005566,80.9829,-29.977337
2016-04-18 04:10:00,30.0,51.005566,84.46935,-33.463787
2016-04-18 04:20:00,60.0,57.76494,79.40149,-21.63655
2016-04-18 04:30:00,50.0,60.93308,64.164444,-3.2313652
2016-04-18 04:40:00,60.0,60.683353,60.552597,0.13075638
2016-04-18 04:50:00,50.0,61.40594,64.41515,-3.0092125
2016-04-18 05:00:00,70.0,60.683353,60.552597,0.13075638
2016-04-18 05:10:00,50.0,67.00506,69.12603,-2.1209717
2016-04-18 05:20:00,40.0,63.774544,63.831062,-0.056518555
2016-04-18 05:30:00,50.0,58.921364,75.017525,-16.09616
2016-04-18 05:40:00,50.0,60.559246,63.04315,-2.4839058
2016-04-18 05:50:00,60.0,61.024223,63.578598,-2.5543747
2016-04-18 06:00:00,60.0,67.96031,66.334694,1.625618
2016-04-18 06:10:00,40.0,67.08913,67.08913,0.0
2016-04-18 06:20:00,70.0,59.202568,58.989777,0.21279144
2016-04-18 06:30:00,50.0,70.58822,80.972435,-10.384216
2016-04-18 06:40:00,60.0,63.430847,63.218056,0.21279144
2016-04-18 06:50:00,50.0,69.7329,69.7329,0.0
2016-04-18 07:00:00,60.0,63.393906,63.181114,0.21279144
2016-04-18 07:10:00,50.0,67.01201,67.01201,0.0
2016-04-18 07:20:00,40.0,65.00358,64.79079,0.21279144
2016-04-18 07:30:00,50.0,60.677074,60.464283,0.21279144
2016-04-18 07:40:00,50.0,62.985382,62.77259,0.21279144
2016-04-18 07:50:00,50.0,61.64168,61.42889,0.21279144
2016-04-18 08:00:00,50.0,62.20712,61.994328,0.21279144
2016-04-18 08:10:00,50.0,62.096508,62.096508,0.0
2016-04-18 08:20:00,50.0,64.01831,64.01831,0.0
2016-04-18 08:30:00,60.0,65.37678,65.37678,0.0
2016-04-18 08:40:00,50.0,69.45639,69.45639,0.0
2016-04-18 08:50:00,60.0,68.862526,66.85627,2.006256
2016-04-18 09:00:00,60.0,71.13788,68.521034,2.6168442
2016-04-18 09:10:00,40.0,68.81282,68.20223,0.6105881
2016-04-18 09:20:00,40.0,62.477234,62.477234,0.0
2016-04-18 09:30:00,50.0,61.766827,61.766827,0.0
2016-04-18 09:40:00,50.0,67.10562,67.10562,0.0
2016-04-18 09:50:00,60.0,68.267395,68.267395,0.0
2016-04-18 10:00:00,60.0,70.06484,66.91563,3.1492157
2016-04-18 10:10:00,60.0,67.352295,67.352295,0.0
2016-04-18 10:20:00,50.0,67.9654,67.9654,0.0
2016-04-18 10:30:00,60.0,65.58776,65.58776,0.0
2016-04-18 10:40:00,50.0,72.84289,70.21349,2.6293945
2016-04-18 10:50:00,30.0,66.78877,66.78877,0.0
2016-04-18 11:00:00,40.0,60.861347,60.640152,0.22119522
2016-04-18 11:10:00,60.0,67.05741,67.05741,0.0
2016-04-18 11:20:00,60.0,71.69713,71.69713,0.0
2016-04-18 11:30:00,170.0,74.11084,74.11084,0.0
2016-04-18 11:40:00,90.0,192.26459,197.12181,-4.8572235
2016-04-18 11:50:00,70.0,111.39803,98.55555,12.8424835
2016-04-18 12:00:00,40.0,103.62099,95.27418,8.346809
2016-04-18 12:10:00,60.0,80.08715,79.29623,0.7909241
2016-04-18 12:20:00,40.0,91.71987,90.92895,0.7909241
2016-04-18 12:30:00,50.0,81.61342,81.61342,0.0
2016-04-18 12:40:00,50.0,74.898254,74.898254,0.0
2016-04-18 12:50:00,50.0,76.847435,76.847435,0.0
2016-04-18 13:00:00,60.0,61.755062,61.755062,0.0
2016-04-18 13:10:00,60.0,66.03359,66.03359,0.0
2016-04-18 13:20:00,50.0,66.56006,66.56006,0.0
2016-04-18 13:30:00,50.0,63.929108,63.929108,0.0
2016-04-18 13:40:00,40.0,63.52195,63.52195,0.0
2016-04-18 13:50:00,60.0,62.52633,62.52633,0.0
2016-04-18 14:00:00,40.0,65.92221,65.92221,0.0
2016-04-18 14:10:00,60.0,61.09221,61.09221,0.0
2016-04-18 14:20:00,30.0,64.86943,64.86943,0.0
2016-04-18 14:30:00,30.0,51.663624,51.663624,0.0
2016-04-18 14:40:00,40.0,53.67692,53.67692,0.0
2016-04-18 14:50:00,40.0,63.63494,63.63494,0.0
2016-04-18 15:00:00,50.0,65.69979,65.69979,0.0
2016-04-18 15:10:00,50.0,68.20536,68.20536,0.0
2016-04-18 15:20:00,50.0,67.62556,67.62556,0.0
2016-04-18 15:30:00,50.0,65.61664,65.61664,0.0
2016-04-18 15:40:00,60.0,73.56568,72.250984,1.3146973
2016-04-18 15:50:00,70.0,76.22945,75.05791,1.1715393
2016-04-18 16:00:00,70.0,87.49101,83.66956,3.8214493
2016-04-18 16:10:00,70.0,79.78093,78.07334,1.7075882
2016-04-18 16:20:00,60.0,109.41934,108.65024,0.769104
2016-04-18 16:30:00,60.0,83.32625,82.05074,1.2755051
2016-04-18 16:40:00,70.0,84.226135,82.95063,1.2755051
2016-04-18 16:50:00,90.0,90.99463,90.225525,0.769104
2016-04-18 17:00:00,90.0,101.52005,101.35238,0.1676712
2016-04-18 17:10:00,110.0,104.133514,103.316864,0.8166504
2016-04-18 17:20:00,120.0,124.133995,109.013,15.120995
2016-04-18 17:30:00,130.0,161.56697,117.71859,43.84838
2016-04-18 17:40:00,530.0,222.79434,153.64294,69.1514
2016-04-18 17:50:00,576.5999999999985,344.74286,346.24792,-1.5050659
2016-04-18 18:00:00,260.0,257.53235,266.6328,-9.100464
2016-04-18 18:10:00,90.0,203.17455,207.01985,-3.8453064
2016-04-18 18:20:00,100.0,159.47896,157.6348,1.844162
2016-04-18 18:30:00,100.0,163.72955,159.5769,4.152649
2016-04-18 18:40:00,110.0,139.6936,135.54094,4.152664
2016-04-18 18:50:00,130.0,170.88722,152.33005,18.557175
2016-04-18 19:00:00,120.0,207.03352,132.9177,74.11583
2016-04-18 19:10:00,110.0,159.95953,121.8593,38.100235
2016-04-18 19:20:00,100.0,125.736885,112.15586,13.581024
2016-04-18 19:30:00,120.0,115.15111,113.85783,1.2932816
2016-04-18 19:40:00,130.0,172.15157,143.8526,28.298965
2016-04-18 19:50:00,120.0,198.30244,128.5191,69.78334
2016-04-18 20:00:00,130.0,152.76479,113.17895,39.58584
2016-04-18 20:10:00,120.0,185.67093,124.293816,61.377113
2016-04-18 20:20:00,130.0,151.97389,114.5119,37.46199
2016-04-18 20:30:00,130.0,183.10046,119.89348,63.206985
2016-04-18 20:40:00,120.0,182.21596,119.00897,63.206985
2016-04-18 20:50:00,120.0,152.06308,114.60109,37.46199
2016-04-18 21:00:00,110.0,151.61824,114.15625,37.46199
2016-04-18 21:10:00,60.0,118.706154,107.90342,10.802734
2016-04-18 21:20:00,50.0,81.92547,81.98782,-0.06235504
2016-04-18 21:30:00,50.0,68.87559,69.4974,-0.6218109
2016-04-18 21:40:00,60.0,63.575676,63.575676,0.0
2016-04-18 21:50:00,40.0,69.63999,69.63999,0.0
2016-04-18 22:00:00,30.0,61.69718,59.836235,1.8609467
2016-04-18 22:10:00,30.0,51.953354,50.615654,1.3376999
2016-04-18 22:20:00,30.0,50.75607,50.123848,0.6322212
2016-04-18 22:30:00,50.0,56.112743,54.611336,1.5014076
2016-04-18 22:40:00,50.0,61.864155,60.87501,0.9891434
2016-04-18 22:50:00,60.0,61.897343,60.686047,1.2112961
2016-04-18 23:00:00,50.0,61.116924,60.187748,0.92917633
2016-04-18 23:10:00,60.0,62.96398,61.475033,1.4889488
2016-04-18 23:20:00,50.0,61.875072,60.945896,0.92917633
2016-04-18 23:30:00,60.0,62.38447,61.085064,1.299408
2016-04-18 23:40:00,40.0,62.41328,61.67364,0.7396393
2016-04-18 23:50:00,50.0,59.94892,58.662563,1.2863579
2016-04-19 00:00:00,50.0,60.40859,59.16309,1.2454987
2016-04-19 00:10:00,40.0,61.06847,59.857174,1.2112961
2016-04-19 00:20:00,60.0,58.27451,57.2658,1.008709
2016-04-19 00:30:00,50.0,62.020084,61.056698,0.96338654
2016-04-19 00:40:00,60.0,61.337597,59.84865,1.488945
2016-04-19 00:50:00,60.0,62.41328,61.67364,0.7396393
2016-04-19 01:00:00,50.0,63.56331,62.634125,0.92918396
2016-04-19 01:10:00,50.0,62.38447,61.085064,1.299408
2016-04-19 01:20:00,30.0,61.494892,60.473133,1.021759
2016-04-19 01:30:00,20.0,52.124485,51.716007,0.40847778
2016-04-19 01:40:00,30.0,49.14092,48.508698,0.6322212
2016-04-19 01:50:00,50.0,55.69036,54.378494,1.3118668
2016-04-19 02:00:00,50.0,59.816936,58.618805,1.1981316
2016-04-19 02:10:00,60.0,60.000782,58.580498,1.4202843
2016-04-19 02:20:00,50.0,61.512352,60.583176,0.92917633
2016-04-19 02:30:00,50.0,60.918404,59.051224,1.8671799
2016-04-19 02:40:00,50.0,60.377373,58.78784,1.589531
2016-04-19 02:50:00,60.0,60.917812,59.143005,1.774807
2016-04-19 03:00:00,40.0,61.98686,60.703156,1.2837029
2016-04-19 03:10:00,60.0,59.94892,58.099052,1.8498688
2016-04-19 03:20:00,50.0,61.477634,60.15973,1.3179054
2016-04-19 03:30:00,60.0,61.910206,60.1354,1.774807
2016-04-19 03:40:00,60.0,61.98686,60.703156,1.2837029
2016-04-19 03:50:00,40.0,63.56331,62.279594,1.2837143
2016-04-19 04:00:00,50.0,59.671272,58.099052,1.5722198
2016-04-19 04:10:00,50.0,60.559246,58.750237,1.8090096
2016-04-19 04:20:00,50.0,60.917812,59.143005,1.774807
2016-04-19 04:30:00,50.0,61.06847,59.293663,1.774807
2016-04-19 04:40:00,50.0,60.803173,59.028366,1.774807
2016-04-19 04:50:00,50.0,60.27096,58.496155,1.774807
2016-04-19 05:00:00,60.0,61.078938,59.49367,1.5852661
2016-04-19 05:10:00,60.0,61.98686,64.99607,-3.0092125
2016-04-19 05:20:00,40.0,63.529503,64.24437,-0.71486664
2016-04-19 05:30:00,60.0,60.022118,73.4393,-13.417183
2016-04-19 05:40:00,380.0,63.37809,65.86043,-2.482338
2016-04-19 05:50:00,70.0,137.59137,153.41795,-15.826584
2016-04-19 06:00:00,70.0,142.84164,134.65428,8.187363
2016-04-19 06:10:00,70.0,98.21342,98.45208,-0.23866272
2016-04-19 06:20:00,90.0,101.32954,101.32954,0.0
2016-04-19 06:30:00,90.0,129.81235,129.09009,0.7222595
2016-04-19 06:40:00,60.0,122.07936,121.35709,0.72226715
2016-04-19 06:50:00,90.0,78.45543,84.57564,-6.1202087
2016-04-19 07:00:00,60.0,96.94142,97.0037,-0.062278748
2016-04-19 07:10:00,60.0,82.23877,78.117386,4.1213837
2016-04-19 07:20:00,60.0,77.62228,77.796234,-0.17395782
2016-04-19 07:30:00,90.0,74.49459,74.66855,-0.17395782
2016-04-19 07:40:00,380.0,91.58926,91.65153,-0.06227112
2016-04-19 07:50:00,150.0,194.27455,206.83595,-12.561401
2016-04-19 08:00:00,40.0,116.0121,112.84597,3.16613
2016-04-19 08:10:00,50.0,78.26478,75.71919,2.5455856
2016-04-19 08:20:00,50.0,83.50754,77.141685,6.3658524
2016-04-19 08:30:00,50.0,98.78925,97.99833,0.7909241
2016-04-19 08:40:00,50.0,98.50181,92.344635,6.157173
2016-04-19 08:50:00,50.0,70.64305,70.64305,0.0
2016-04-19 09:00:00,60.0,69.44147,63.300293,6.1411743
2016-04-19 09:10:00,50.0,66.8261,66.8261,0.0
2016-04-19 09:20:00,60.0,65.35539,65.35539,0.0
2016-04-19 09:30:00,50.0,66.8261,66.8261,0.0
2016-04-19 09:40:00,50.0,65.35539,65.35539,0.0
2016-04-19 09:50:00,50.0,70.6258,64.72302,5.9027786
2016-04-19 10:00:00,40.0,65.02071,65.02071,0.0
2016-04-19 10:10:00,50.0,60.849552,60.849552,0.0
2016-04-19 10:20:00,40.0,62.63627,62.63627,0.0
2016-04-19 10:30:00,40.0,60.590305,60.590305,0.0
2016-04-19 10:40:00,30.0,66.28854,60.590305,5.6982384
2016-04-19 10:50:00,30.0,51.586727,51.586727,0.0
2016-04-19 11:00:00,50.0,51.586727,51.586727,0.0
2016-04-19 11:10:00,50.0,63.4226,63.4226,0.0
2016-04-19 11:20:00,50.0,63.4226,63.4226,0.0
2016-04-19 11:30:00,50.0,68.938385,62.30404,6.634346
2016-04-19 11:40:00,60.0,62.301422,62.301422,0.0
2016-04-19 11:50:00,50.0,64.99222,64.99222,0.0
2016-04-19 12:00:00,50.0,64.415375,64.415375,0.0
2016-04-19 12:10:00,60.0,63.508446,63.508446,0.0
2016-04-19 12:20:00,40.0,69.84957,66.330795,3.518776
2016-04-19 12:30:00,60.0,61.93412,61.93412,0.0
2016-04-19 12:40:00,50.0,66.05986,66.05986,0.0
2016-04-19 12:50:00,50.0,64.415375,64.415375,0.0
2016-04-19 13:00:00,50.0,63.200584,63.200584,0.0
2016-04-19 13:10:00,50.0,69.95352,63.351242,6.6022797
2016-04-19 13:20:00,60.0,62.433968,62.433968,0.0
2016-04-19 13:30:00,50.0,65.633194,65.633194,0.0
2016-04-19 13:40:00,30.0,64.10751,64.10751,0.0
2016-04-19 13:50:00,30.0,51.037746,51.037746,0.0
2016-04-19 14:00:00,30.0,57.03064,51.433815,5.5968246
2016-04-19 14:10:00,40.0,57.011692,57.011692,0.0
2016-04-19 14:20:00,50.0,59.166298,59.166298,0.0
2016-04-19 14:30:00,60.0,61.37055,61.37055,0.0
2016-04-19 14:40:00,50.0,64.8992,64.8992,0.0
2016-04-19 14:50:00,60.0,62.27748,62.27748,0.0
2016-04-19 15:00:00,60.0,72.32289,64.48788,7.8350143
2016-04-19 15:10:00,40.0,66.389465,66.389465,0.0
2016-04-19 15:20:00,50.0,60.705948,60.705948,0.0
2016-04-19 15:30:00,50.0,62.547073,62.547073,0.0
2016-04-19 15:40:00,40.0,62.396416,62.396416,0.0
2016-04-19 15:50:00,60.0,65.518135,59.851967,5.666168
2016-04-19 16:00:00,50.0,65.42049,65.42049,0.0
2016-04-19 16:10:00,60.0,62.003044,62.003044,0.0
2016-04-19 16:20:00,60.0,65.48254,65.48254,0.0
2016-04-19 16:30:00,40.0,66.389465,66.389465,0.0
2016-04-19 16:40:00,50.0,60.902565,60.902565,0.0
2016-04-19 16:50:00,50.0,62.973495,62.973495,0.0
2016-04-19 17:00:00,80.0,63.414345,63.414345,0.0
2016-04-19 17:10:00,50.0,88.051445,84.74936,3.3020859
2016-04-19 17:20:00,90.0,66.86082,66.86082,0.0
2016-04-19 17:30:00,170.0,96.61083,93.30875,3.3020859
2016-04-19 17:40:00,510.0,199.06067,191.78914,7.27153
2016-04-19 17:50:00,576.5999999999985,300.03528,306.5954,-6.5601196
2016-04-19 18:00:00,190.0,283.01437,294.74854,-11.734161
2016-04-19 18:10:00,100.0,161.26012,155.12737,6.1327515
2016-04-19 18:20:00,110.0,136.76663,129.08662,7.680008
2016-04-19 18:30:00,110.0,158.27866,145.10275,13.175903
2016-04-19 18:40:00,110.0,148.10777,135.02608,13.081696
2016-04-19 18:50:00,150.0,160.03922,146.95749,13.081726
2016-04-19 19:00:00,120.0,126.32903,132.0157,-5.6866684
2016-04-19 19:10:00,110.0,117.66345,117.13249,0.5309601
2016-04-19 19:20:00,120.0,112.84661,112.31565,0.5309601
2016-04-19 19:30:00,120.0,123.98997,123.45901,0.5309601
2016-04-19 19:40:00,110.0,123.98997,123.45901,0.5309601
2016-04-19 19:50:00,110.0,118.3255,118.3255,0.0
2016-04-19 20:00:00,110.0,104.49574,104.49574,0.0
2016-04-19 20:10:00,120.0,104.49574,104.49574,0.0
2016-04-19 20:20:00,90.0,110.74857,110.74857,0.0
2016-04-19 20:30:00,60.0,100.180275,99.45801,0.72226715
2016-04-19 20:40:00,80.0,79.192,79.192,0.0
2016-04-19 20:50:00,60.0,92.51914,91.796875,0.72226715
2016-04-19 21:00:00,90.0,72.8271,72.8271,0.0
2016-04-19 21:10:00,60.0,86.71393,86.05143,0.6624985
2016-04-19 21:20:00,50.0,72.66708,72.66708,0.0
2016-04-19 21:30:00,50.0,68.05197,71.12519,-3.0732193
2016-04-19 21:40:00,50.0,64.03433,64.03433,0.0
